gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_rrna,is_noncoding
__ALL_Kleborate__,__ALL_Kleborate__,all,0.9888827162208459,0.0008721187965282942,0.9949470623252185,0.00035547256898506296,263,1980,False,False,False
Bla_Carb_acquired,Bla Carb (acquired),acquired_hgt,0.9784922641037749,0.0007935533500950457,0.984393874516005,0.0005519530637383925,18,1268,True,False,False
Omp_mutations,Omp (mutations),porin_truncation,0.8339712785755949,0.0016855663867533436,0.8807373027555896,0.0011493753962945727,105,1028,False,False,True
Bla_acquired,Bla (acquired),acquired_hgt,0.5940140551651343,0.003811372834947125,0.7416071707314534,0.002852596731987155,22,929,True,False,False
Bla_ESBL_acquired,Bla ESBL (acquired),acquired_hgt,0.5895799190763219,0.005167343027894254,0.7212345962370175,0.002167451422233004,21,1145,True,False,False
SHV_mutations,SHV (mutations),chromosomal_mutation,0.5869985093006677,0.0019628501001573194,0.7130785040326112,0.0009133193434560578,22,1026,False,False,True
Bla_chr,Bla chr,chromosomal_coding,0.5672249844911715,0.006718682783911468,0.6975806911715187,0.0042970726862214485,70,1757,True,False,False
Bla_inhR_acquired,Bla inhR (acquired),acquired_hgt,0.5038610038610037,1.1491900087240784e-16,0.6534506509380881,0.0,5,20,True,False,False
