gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_rrna,is_noncoding
__ALL_Kleborate__,__ALL_Kleborate__,all,0.9238331510131791,0.004519735906154565,0.955920164754364,0.0019444391776666725,285,2766,False,False,False
Bla_Carb_acquired,Bla Carb (acquired),acquired_hgt,0.8496249413970932,0.0011756082073539579,0.8691522994273492,0.0011558726888943737,24,1271,True,False,False
Omp_mutations,Omp (mutations),porin_truncation,0.8356817905575524,0.0028181333948626825,0.8611053236663937,0.0028227992484057066,108,1586,False,False,True
Bla_chr,Bla chr,chromosomal_coding,0.6559592644684064,0.007944191196306806,0.673583055614468,0.004640574512494342,82,2278,True,False,False
Bla_acquired,Bla (acquired),acquired_hgt,0.6492212324842425,0.002510914736074582,0.6795867504433768,0.002359344450915417,24,975,True,False,False
Bla_ESBL_acquired,Bla ESBL (acquired),acquired_hgt,0.5984172874233821,0.008807775103802156,0.6318874384630113,0.004802623896405333,23,1815,True,False,False
SHV_mutations,SHV (mutations),chromosomal_mutation,0.5373613064541334,0.0015899545317209977,0.594369365156386,0.005643153805828714,21,1177,False,False,True
Bla_inhR_acquired,Bla inhR (acquired),acquired_hgt,0.5220607386570819,0.0,0.5825688489632956,0.0,3,70,True,False,False
