gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_causal,is_rrna,is_noncoding
__ALL_CARD__,__ALL_CARD__,all,0.8964521664521663,0.001610826516714345,0.9268392212343726,0.000910991607874531,22,3053,False,False,False,False
OmpK35 (mut),OmpK35 (mut),porin_truncation,0.7562766062766061,2.298380017448157e-16,0.7904439547538824,2.298380017448157e-16,1,1310,False,True,False,True
OmpK35 (WT),OmpK35 (WT),chromosomal_coding,0.7535788535788535,1.1491900087240784e-16,0.7780194381889296,1.1491900087240784e-16,1,1743,True,False,False,False
OXA,OXA,acquired_hgt,0.6977130977130978,1.1491900087240784e-16,0.7308144587469072,2.298380017448157e-16,1,1321,True,True,False,False
KPC,KPC,acquired_hgt,0.6762597762597763,0.0,0.7386957558319336,1.1491900087240784e-16,1,685,True,True,False,False
TEM,TEM,acquired_hgt,0.6206415206415203,2.298380017448157e-16,0.6723306782724039,2.298380017448157e-16,1,1303,True,True,False,False
OmpK36 (mut),OmpK36 (mut),porin_truncation,0.5998811998811997,2.298380017448157e-16,0.6698352494962664,1.1491900087240784e-16,1,636,False,True,False,True
OmpK36 (WT),OmpK36 (WT),chromosomal_coding,0.5971834471834472,1.1491900087240784e-16,0.6621109423614951,1.1491900087240784e-16,1,2411,True,False,False,False
CTX-M,CTX-M,acquired_hgt,0.5923324423324423,0.0,0.6527743584099516,1.1491900087240784e-16,1,1460,True,True,False,False
NDM,NDM,acquired_hgt,0.55,0.0,0.6408320493066257,1.1491900087240784e-16,1,215,True,True,False,False
SHV-OKP-LEN (WT),SHV-OKP-LEN (WT),chromosomal_coding,0.5287301587301586,0.01711868096858467,0.6155953035868679,0.008238165401712471,1,1596,True,False,False,False
SHV-OKP-LEN (mut),SHV-OKP-LEN (mut),chromosomal_coding,0.5169092169092169,0.0,0.6092297967134995,1.1491900087240784e-16,1,1406,True,True,False,False
VEB,VEB,acquired_hgt,0.5089743589743589,0.0,0.6080873928331556,0.0,1,46,True,True,False,False
SCO,SCO,acquired_hgt,0.5051282051282051,0.0,0.6050175812887677,0.0,1,20,True,True,False,False
DHA,DHA,acquired_hgt,0.5051282051282051,0.0,0.6050175812887677,0.0,1,17,True,True,False,False
CARB,CARB,acquired_hgt,0.5038461538461538,0.0,0.6039943107739719,1.1491900087240784e-16,1,14,True,True,False,False
CMY,CMY,acquired_hgt,0.5031977031977031,1.1491900087240784e-16,0.6029662992374856,1.1491900087240784e-16,1,37,True,True,False,False
LAP,LAP,acquired_hgt,0.496802296802297,1.7237850130861175e-16,0.5993947344721111,0.0,1,43,True,True,False,False
