gene,source,n_carriers,esm_lr_auroc,frozen_lr_auroc,ft_lr_auroc,is_causal,delta_ft_minus_esm
Dfr,acquired,287,0.5480196709742865,0.6059740660697746,0.7138942795395405,False,0.16587460856525404
Cat,acquired,233,0.5449736470692013,0.5943936620650112,0.6947884047104486,False,0.1498147576412473
MsrE,acquired,43,0.5444278436907335,0.5492573766153575,0.5491581396374542,False,0.004730295946720697
MphE,acquired,43,0.544182507828695,0.5492463502844793,0.5491912186300886,False,0.005008710801393534
QnrS,acquired,104,0.5292473426542584,0.5456986283244388,0.6002293476822652,False,0.07098200502800678
MphA,acquired,227,0.5286491642041194,0.5711887487319719,0.6931565077404842,False,0.16450734353636476
Arr,acquired,97,0.5274362678075243,0.5189790720239933,0.5916315661800379,False,0.06419529837251359
FloR,acquired,32,0.5254625545803379,0.5290102765403785,0.5324670312706744,False,0.007004476690336547
CmlA,acquired,38,0.5240484276452168,0.5319928990429146,0.5402902130287126,False,0.016241785383495855
APH(4),acquired,19,0.5197454020200238,0.5197454020200238,0.5197454020200238,True,0.0
APH(3'),acquired,159,0.5147173951395934,0.5582107572884047,0.6308963304370838,True,0.11617893529749046
LAP,acquired,17,0.5136313015480969,0.5137718872667931,0.5172782604860406,False,0.003646958937943756
VEB,acquired,14,0.5108802319940016,0.5108940149075992,0.5109215807347947,False,4.1348740793090144e-05
RmtF,acquired,9,0.510056013760861,0.510056013760861,0.510056013760861,True,0.0
ANT(2''),acquired,17,0.5039915317778856,0.4962124553433599,0.5096149605257354,True,0.0056234287478498235
RmtB,acquired,25,0.5015767653155735,0.513311537952631,0.522816235169585,True,0.021239469854011483
CMY,acquired,10,0.5004961848895162,0.4992667489966039,0.5023155294844088,False,0.0018193445948926357
Erm,acquired,8,0.4996885061526926,0.500928968376483,0.5009179420456049,False,0.0012294358929123006
Mrx,acquired,222,0.4977588982490186,0.570229457945574,0.6921090063070612,False,0.1943501080580426
KPC,acquired,211,0.4906827504079743,0.55007056851762,0.6688241520751556,False,0.17814140166718123
