gene_family,amr_source,n_carriers,prevalence,esm_lr_auroc,esm_lr_auprc,frozen_lr_auroc,frozen_lr_auprc,ft_lr_auroc,ft_lr_auprc,delta_ft_minus_esm
Cat,acquired,176,0.31316725978647686,0.6313431791138797,0.898819861064472,0.6393574578287954,0.9060802795855958,0.6370709969436084,0.9049716239532524,0.005727817829728643
MphA,acquired,174,0.3096085409252669,0.6025057744802967,0.8842882053928023,0.590128555096708,0.8817046541505275,0.6034740206714728,0.8942771533800187,0.0009682461911760809
Mrx,acquired,169,0.30071174377224197,0.5979095214764004,0.8801858821037191,0.5767364270548985,0.8712732435681314,0.5987727771167262,0.8864091094369735,0.0008632556403257441
KPC,acquired,165,0.29359430604982206,0.6320431161195492,0.9015387423246753,0.6345862205734818,0.9050149309201201,0.6351461701780173,0.905385952798827,0.0031030540584681132
TetA,acquired,133,0.23665480427046262,0.5291640419028953,0.8575957294886718,0.5481906628403443,0.873574276691646,0.5703086722195003,0.882014887022599,0.04114463031660498
QnrB,acquired,130,0.2313167259786477,0.5993793891883064,0.8877316602035035,0.5981195025781013,0.8847578070037362,0.6018524999416719,0.8874825851280337,0.002473110753365537
APH(3'),acquired,118,0.2099644128113879,0.5624227152889574,0.8717536540471795,0.561664450199482,0.8785421639882067,0.5577681342012553,0.8779001205598645,-0.004654581087702114
TetD,acquired,87,0.15480427046263345,0.477648678285621,0.8333302469581825,0.4909474813933413,0.8371752540410982,0.5747766034390238,0.8639428497093361,0.0971279251534028
Arr,acquired,78,0.1387900355871886,0.5427428198128835,0.8596363316507115,0.5426728261123166,0.863419336023286,0.5459158675719186,0.8697033618147026,0.0031730477590350414
QnrS,acquired,75,0.13345195729537365,0.5269592403350365,0.8473184971090216,0.5447609715125639,0.861891319831954,0.5462075079909475,0.8600276343662706,0.019248267655911033
NDM,acquired,70,0.12455516014234876,0.5442010219080283,0.8626373695540175,0.5490305872471478,0.8675065096540433,0.5623527215883904,0.8748096435136424,0.01815169968036212
ArmA,acquired,39,0.0693950177935943,0.5299223069923706,0.8550823285337527,0.5306689064650848,0.8589993218376886,0.5306689064650848,0.8589993218376886,0.00074659947271416
CmlA,acquired,37,0.06583629893238434,0.5107556986537878,0.8510135879220229,0.5125405380182451,0.8506633832391092,0.5251160728867735,0.8551883214310192,0.014360374232985751
FloR,acquired,30,0.05338078291814947,0.500886586873848,0.8374919996142913,0.5056928209794452,0.8437750218014619,0.5159119012622198,0.8443968610710322,0.015025314388371735
MphE,acquired,27,0.04804270462633452,0.5131121532395417,0.8472148888583515,0.5132404750239146,0.8490090602384451,0.5135204498261823,0.8504373988786634,0.00040829658664054413
MsrE,acquired,27,0.04804270462633452,0.5132171437903922,0.8487537920860574,0.5133804624250484,0.8498411141662278,0.51349711859266,0.8503489346182246,0.0002799748022678239
RmtB,acquired,26,0.046263345195729534,0.5012832178437274,0.8379110526277368,0.527437530622244,0.8534811580041644,0.5274841930892886,0.8536619327972349,0.026200975245561198
ANT(2''),acquired,19,0.033807829181494664,0.5108840204381606,0.8475040333598699,0.5108840204381606,0.8475040333598699,0.5108840204381606,0.8475040333598699,0.0
APH(4),acquired,19,0.033807829181494664,0.49991834068267194,0.8393216019730991,0.5000583280838058,0.8422450257531913,0.5001516530178951,0.8430631861254917,0.00023331233522316808
VEB,acquired,15,0.026690391459074734,0.5104173957677143,0.8462934814438134,0.5104173957677143,0.8462934814438134,0.5104173957677143,0.8462934814438134,0.0
LAP,acquired,13,0.023131672597864767,0.5091108466904646,0.8447537488871072,0.5091108466904646,0.8451441080105734,0.5091108466904646,0.8451441080105734,0.0
CMY,acquired,9,0.01601423487544484,0.5031263852919904,0.8417195495296377,0.5031263852919904,0.8417195495296377,0.5031263852919904,0.8417195495296377,0.0
