gene,source,n_carriers,esm_lr_auroc,frozen_lr_auroc,ft_lr_auroc,is_causal,delta_ft_minus_esm
GyrA,chromosomal,847,0.8609986197197771,0.911733684046044,0.9955726860774,False,0.13457406635762292
gatC,bakta_nonamr,840,0.8544080077522795,0.8789091749988989,0.9892029687706472,False,0.13479496101836763
comEC,bakta_nonamr,842,0.8405827423688499,0.8920930053296922,0.9879008280843942,False,0.14731808571554428
thiK,bakta_nonamr,847,0.8369461084438181,0.8977970972999163,0.9865794168171608,False,0.14963330837334265
ParC,chromosomal,834,0.836534454919527,0.9170334392416272,0.9969073910099484,False,0.16037293609042136
bcsC,bakta_nonamr,846,0.8324065101528432,0.8673523322908867,0.9889662159186012,False,0.15655970576575806
hrpB,bakta_nonamr,845,0.8322468396247191,0.8792890807382285,0.9864940756728184,False,0.1542472360480993
entF,bakta_nonamr,843,0.8317430515790865,0.8540721490551908,0.9910914857067348,False,0.15934843412764832
paaH,bakta_nonamr,846,0.8316797339558647,0.8801177157203893,0.989117627626305,False,0.15743789367044025
xynB,bakta_nonamr,837,0.8300857816147645,0.8461023873496896,0.9889414394573404,False,0.15885565784257583
polB,bakta_nonamr,843,0.8288166762101924,0.8780172223935163,0.9874851341232436,False,0.15866845791305118
cpdB,bakta_nonamr,845,0.8283734528476413,0.866895344227635,0.9902325683830332,False,0.1618591155353919
tamB,bakta_nonamr,847,0.8256095009470115,0.8770454345240717,0.9908134387525878,False,0.1652039378055763
hofC,bakta_nonamr,837,0.8238999251200283,0.8848527727613091,0.9873447341761,False,0.16344480905607173
ncs1,bakta_nonamr,820,0.8235090076201382,0.8766242346826411,0.9867032991234638,False,0.16319429150332554
gspL,bakta_nonamr,840,0.8227932431837202,0.8842498788706338,0.9865986873981412,False,0.163805444214421
dsbD,bakta_nonamr,828,0.8217526318107738,0.8344271682156543,0.9887184513059948,False,0.16696581949522094
AAC(6'),acquired,388,0.8030170842231366,0.8046903484556487,0.8167026928485859,False,0.01368560862544932
CTX-M,acquired,372,0.7844907286837856,0.7872838429084849,0.8008164487733737,True,0.016325720089588103
OmpK36,chromosomal,841,0.7812906922235533,0.8975793010052606,0.9974087192041252,True,0.21611802698057192
SHV-OKP-LEN,acquired,800,0.7735233605916976,0.8871979009323403,0.9939222094900776,True,0.22039884889838002
OmpK35,chromosomal,839,0.7724881504245013,0.9019056982134488,0.9925093754883066,True,0.2200212250638054
Sul,acquired,360,0.7361027918120735,0.7405952132923589,0.7940680504192926,False,0.05796525860721913
TEM,acquired,295,0.710401583415803,0.7163459034324705,0.7343448877545706,True,0.02394330433876768
PmrB,chromosomal,847,0.6967192301682379,0.8690296369602583,0.9946546695140374,False,0.29793543934579947
OXA,acquired,276,0.687340486483671,0.7013125683629355,0.7169318714516381,True,0.029591384967967094
AAC(3),acquired,227,0.6691689671337049,0.6696702953278817,0.6846580551070368,False,0.015489087973331928
StrB,acquired,260,0.6645626074274701,0.6774766914943485,0.7061695921662586,False,0.041606984738788544
ANT(3''),acquired,243,0.6635762279285381,0.6546044064795041,0.7018106411792281,False,0.03823441325068999
StrA,acquired,252,0.658771290171363,0.6731307620188551,0.7021817542580343,False,0.04341046408667126
Cat,acquired,202,0.6568994478879108,0.6600180999010364,0.6658419709359862,False,0.008942523048075413
Dfr,acquired,255,0.6517657169644252,0.656632506901401,0.7005475545601333,False,0.04878183759570809
MphA,acquired,204,0.6456521172977759,0.6432170946403457,0.669735402885567,False,0.024083285587791048
Mrx,acquired,199,0.6419181988645242,0.6407690504713788,0.6634850773477785,False,0.021566878483254337
KPC,acquired,181,0.6384414552841293,0.6388939528100422,0.6396524558570759,True,0.0012110005729465412
QnrB,acquired,184,0.6254036668576488,0.626461664670035,0.6515443512682952,False,0.02614068441064643
APH(3'),acquired,139,0.5952458461378196,0.5960369029636959,0.6078897338403042,False,0.01264388770248459
TetA,acquired,171,0.583829235897703,0.5847342309495286,0.6362701182353248,False,0.052440882337621786
Arr,acquired,93,0.5683824678368665,0.568388978592635,0.5727121204229387,False,0.004329652586072208
NDM,acquired,82,0.564319756237304,0.5642872024584613,0.5646290171363092,True,0.0003092608990051815
QnrS,acquired,91,0.5580564091879785,0.5555627897286318,0.5761270118235324,False,0.018070602635553934
TetD,acquired,93,0.5440582842856398,0.5390840668784833,0.572861867805615,False,0.02880358351997514
ArmA,acquired,47,0.5359621594874733,0.5357831137038387,0.5359621594874733,False,0.0
MphE,acquired,37,0.5260169800510444,0.5259876816500859,0.525681676128965,False,-0.0003353039220793663
MsrE,acquired,37,0.5258216573779884,0.5256361008385854,0.5254407781655295,False,-0.00038087921245888445
CmlA,acquired,40,0.5232922287619147,0.5228625188811918,0.5319189801552164,False,0.008626751393301713
ANT(2''),acquired,20,0.5112798843689775,0.5112798843689775,0.5112798843689775,False,0.0
LAP,acquired,15,0.5106190426584718,0.5110715401843846,0.5110194541382364,False,0.0004004114797645508
FloR,acquired,31,0.5106027657690504,0.5141185738840564,0.5198122298036356,False,0.009209464034585224
VEB,acquired,15,0.5094861711547477,0.5092810823480389,0.5094861711547476,True,-1.1102230246251565e-16
RmtB,acquired,26,0.5082881920933382,0.5173511641231314,0.5119928121256315,False,0.0037046200322933265
APH(4),acquired,19,0.5064358820771915,0.5062763685608626,0.503108885879473,False,-0.003326996197718479
CMY,acquired,10,0.504326397208188,0.504326397208188,0.504326397208188,True,0.0
Erm,acquired,8,0.5020378665555497,0.5020378665555497,0.5020378665555497,False,0.0
RmtF,acquired,8,0.500478540548987,0.5019857805094015,0.5019857805094015,False,0.0015072399604144637
