gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_rrna,is_noncoding
__ALL_Kleborate__,__ALL_Kleborate__,all,0.9194652777777779,0.0024673076448340197,0.974550842458608,0.0014260933192269253,251,2695,False,False,False
Bla_ESBL_acquired,Bla ESBL (acquired),acquired_hgt,0.8071234567901233,0.004409283597825693,0.9330611198627995,0.002206210694068612,22,1817,True,False,False
Omp_mutations,Omp (mutations),porin_truncation,0.7862793209876543,0.0020962127000370987,0.9312041901211893,0.0006237735482673717,91,1604,False,False,True
Bla_chr,Bla chr,chromosomal_coding,0.7292746913580248,0.008194232701854801,0.902982457033222,0.002219572726120145,75,2214,True,False,False
Bla_Carb_acquired,Bla Carb (acquired),acquired_hgt,0.6775061728395062,0.0023080500802135943,0.8898855487499174,0.001102181908592391,20,1114,True,False,False
Bla_acquired,Bla (acquired),acquired_hgt,0.6366859567901234,0.0007301065091682675,0.8710734141188009,0.0008244782714732189,24,897,True,False,False
SHV_mutations,SHV (mutations),chromosomal_mutation,0.5930771604938272,0.0004753603538717257,0.8611371855975604,0.00016036768864965417,15,1101,False,False,True
Bla_inhR_acquired,Bla inhR (acquired),acquired_hgt,0.5123703703703704,0.0005737753105492505,0.8285981098751741,0.00018177553542395107,4,62,True,False,False
