gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_causal,is_rrna,is_noncoding
__ALL_CARD__,__ALL_CARD__,all,0.6974313022700118,0.00294197750278687,0.8063249587393085,0.0010497461145199728,22,3868,False,False,False,False
aac(6')-Ib-cr.v2,aac(6')-Ib-cr.v2,acquired_hgt,0.6269684147872107,0.0,0.7438741190579763,1.1491900087240784e-16,1,1010,True,True,False,False
qnrB1.v2,qnrB1.v2,acquired_hgt,0.5920998149657752,0.0,0.7231760686705635,1.1491900087240784e-16,1,755,True,True,False,False
ParC,ParC,chromosomal_mutation,0.5688249679748456,1.1491900087240784e-16,0.7003447019909731,0.0,1,3784,False,True,False,True
GyrA,GyrA,chromosomal_mutation,0.5336199422900252,2.298380017448157e-16,0.6835331054942415,0.0,1,3868,False,True,False,True
qnrS1,qnrS1,acquired_hgt,0.5268040836924034,1.1491900087240784e-16,0.6838242869100508,0.0,1,245,True,True,False,False
qnrB4,qnrB4,acquired_hgt,0.5071684587813621,1.1491900087240784e-16,0.673019552293263,1.1491900087240784e-16,1,32,True,True,False,False
qnrB1.v1,qnrB1.v1,acquired_hgt,0.507155519325078,0.0,0.6725793769255232,2.298380017448157e-16,1,67,True,True,False,False
aac(6')-Ib-cr.v1,aac(6')-Ib-cr.v1,acquired_hgt,0.5062724014336918,0.0,0.6724250423883417,1.1491900087240784e-16,1,24,True,True,False,False
aac(6')-Ib-cr5,aac(6')-Ib-cr5,acquired_hgt,0.5026881720430109,1.1491900087240784e-16,0.6700470027686565,2.298380017448157e-16,1,12,True,True,False,False
qnrB17,qnrB17,acquired_hgt,0.5026752325867266,0.0,0.6697425936657151,0.0,1,62,True,True,False,False
qnrB2.v1,qnrB2.v1,acquired_hgt,0.49998706054371583,5.745950043620392e-17,0.6682577497335078,0.0,1,15,True,True,False,False
qnrB19,qnrB19,acquired_hgt,0.4974729241877256,0.004957448103433945,0.6689060340856748,0.001102966552791551,1,15,True,True,False,False
