gene_family,amr_source,n_carriers,prevalence,esm_lr_auroc,esm_lr_auprc,frozen_lr_auroc,frozen_lr_auprc,ft_lr_auroc,ft_lr_auprc,delta_ft_minus_esm
MphA,acquired,139,0.28778467908902694,0.6363089644803608,0.7622206487770989,0.5949915429430559,0.7475343419910135,0.6804548017289983,0.8117190165447887,0.04414583724863752
Mrx,acquired,134,0.2774327122153209,0.6326536365344859,0.7608039036292868,0.6100451043037024,0.7420461711369915,0.6710768652508927,0.8134065019133327,0.0384232287164068
Cat,acquired,123,0.2546583850931677,0.5646025183236232,0.722434003619076,0.6069441834241683,0.7574402652165415,0.6125446344672054,0.7566955885726842,0.047942116143582236
TetA,acquired,122,0.2525879917184265,0.5394756624694605,0.6865359765578087,0.5192257094531103,0.6950481778507739,0.6362901710204848,0.7833893315793018,0.09681450855102425
KPC,acquired,113,0.23395445134575568,0.5911200902086073,0.7333120855461019,0.5796372862243939,0.7287902769029679,0.6107780492388648,0.7711486825443269,0.019657959030257466
APH(3'),acquired,100,0.2070393374741201,0.5835651193384702,0.732089788661108,0.548430746100357,0.7044634533915097,0.6087577523021988,0.7618651611907089,0.025192632963728534
QnrB,acquired,100,0.2070393374741201,0.5677410261229092,0.7078985033549462,0.5655515880473595,0.7345741722776559,0.6065401240368351,0.7662221286910945,0.038799097913925884
TetD,acquired,47,0.09730848861283643,0.5142548393159181,0.6541969641589699,0.5067092651757188,0.6558848879298581,0.564254839315918,0.6914373016622225,0.04999999999999993
Arr,acquired,44,0.09109730848861283,0.5449821462131178,0.7054914286180988,0.5327382071039277,0.6998473429447966,0.5363841383198646,0.7044360274892792,-0.008598007893253157
ArmA,acquired,42,0.08695652173913043,0.5587859424920127,0.7185341978429733,0.5587859424920127,0.7185341978429736,0.5587859424920127,0.7185341978429736,0.0
QnrS,acquired,41,0.08488612836438923,0.48614922007141514,0.6386610798268527,0.5121781619996242,0.6647170310413631,0.5609471903777485,0.6986049627380243,0.0747979703063334
CmlA,acquired,36,0.07453416149068323,0.5097632024055628,0.6636943552919212,0.5007423416651006,0.6631891514975917,0.5182202593497462,0.6743348455089285,0.008457056944183416
NDM,acquired,31,0.06418219461697723,0.5405750798722045,0.700516451892764,0.5405750798722045,0.7005164518927642,0.5405750798722045,0.7005164518927642,0.0
MphE,acquired,29,0.060041407867494824,0.5360740462319113,0.6893090937076439,0.5363747415899268,0.6947747307385728,0.5363747415899268,0.6947747307385728,0.0003006953580154681
MsrE,acquired,29,0.060041407867494824,0.5360646495019733,0.6887257708914573,0.5365250892689345,0.6958272271661212,0.5370700996053374,0.6970076673372899,0.0010054501033640584
ANT(2''),acquired,19,0.039337474120082816,0.513831986468709,0.6582939552025451,0.5054407066340914,0.6516024575291903,0.5144615673745536,0.6603469761142061,0.00062958090584464
VEB,acquired,15,0.031055900621118012,0.5188498402555911,0.6745029447800349,0.519423040781808,0.674830016765745,0.5188498402555911,0.6745029447800351,0.0
APH(4),acquired,15,0.031055900621118012,0.5087671490321368,0.6618425274771166,0.5025465138131929,0.6617620366542385,0.5025465138131929,0.6617620366542385,-0.006220635218943893
CMY,acquired,9,0.018633540372670808,0.5080060139071604,0.6562730544294566,0.5017289983085886,0.655690139649587,0.508682578462695,0.6609893934103233,0.0006765645555346644
