gene_family,amr_source,n_carriers,prevalence,esm_lr_auroc,esm_lr_auprc,frozen_lr_auroc,frozen_lr_auprc,ft_lr_auroc,ft_lr_auprc,delta_ft_minus_esm
QnrB,acquired,176,0.23687752355316286,0.6370583449558345,0.7920857137577844,0.63612024307631,0.8032357545241666,0.6563849040313475,0.8208600643279248,0.01932655907551306
KPC,acquired,174,0.23418573351278602,0.5555763100219168,0.7177283877292021,0.5531978481769276,0.7200505888074025,0.6515906223019194,0.8083078690089294,0.09601431228000268
TetA,acquired,167,0.22476446837146702,0.626129042970047,0.7856584776554496,0.6178812180381219,0.7814781849988759,0.6420062097363353,0.8085149798838951,0.015877166766288253
APH(3'),acquired,151,0.2032301480484522,0.6079688849040314,0.7768785195982156,0.6113103539881782,0.7780903512802757,0.6199110048482434,0.7952967563440063,0.011942119944211904
TetD,acquired,74,0.09959623149394348,0.5115892940160722,0.687962640144077,0.5122866440858072,0.7034741292205109,0.5606113435611343,0.736662029911149,0.04902204954506206
ArmA,acquired,57,0.07671601615074024,0.5333690310154745,0.7171249236747576,0.531625655841137,0.7166160895034984,0.5398361227336123,0.7278541802405005,0.006467091718137752
QnrS,acquired,54,0.07267833109017496,0.500124526798167,0.6780829022434711,0.49461629142591484,0.675309471015808,0.537561433220429,0.7170158487154532,0.03743690642226205
NDM,acquired,52,0.06998654104979811,0.5213438932058179,0.710339330863476,0.5194676894467689,0.7101413845100717,0.5332735604702131,0.7201757000944179,0.01192966726439526
Arr,acquired,51,0.06864064602960969,0.5294215315135817,0.7109079616872204,0.5255861061300392,0.7106812717442196,0.5302351065949392,0.7205813374865161,0.0008135750813574871
MphE,acquired,45,0.06056527590847914,0.5272713687985654,0.7107726619939263,0.5277238161652388,0.7166003495191061,0.5355440990901242,0.7211260487200056,0.008272730291558839
MsrE,acquired,45,0.06056527590847914,0.5272298598658431,0.709225588014546,0.5274830643554493,0.7106434468730185,0.5355440990901242,0.7211260487200056,0.008314239224281095
CmlA,acquired,41,0.05518169582772544,0.5272174071860264,0.7057756607779593,0.5161718801886166,0.7007891328166537,0.5316090522680481,0.7147964098684914,0.004391645082021722
ANT(2''),acquired,20,0.026917900403768506,0.5041135352327821,0.683106712962189,0.48970163379159193,0.6743020360019321,0.49380271634455736,0.6798921251678423,-0.010310818888224771
APH(4),acquired,18,0.024226110363391656,0.5060104934581922,0.6866572372217975,0.5044123995483828,0.6851360413121261,0.5042961745367602,0.687570898180218,-0.0017143189214319232
VEB,acquired,15,0.020188425302826378,0.5097338447233845,0.688784357389319,0.507758019525802,0.6891828371612849,0.5058569104071197,0.6890881920260834,-0.0038769343162647907
CMY,acquired,10,0.013458950201884253,0.49443365212193663,0.6765365998208798,0.4983437935843793,0.6774158980952565,0.4984766221690907,0.6830864070395749,0.004042970047154093
LAP,acquired,9,0.012113055181695828,0.5021833698611942,0.6849033874654729,0.5021418609284718,0.6834239530991338,0.5021750680746497,0.684682928911681,-8.301786544429035e-06
RmtF,acquired,9,0.012113055181695828,0.5021211064621106,0.6848055477738371,0.5041052334462377,0.6863795158422957,0.5041052334462377,0.6863795158422957,0.001984126984127088
