gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_rrna,is_noncoding
__ALL_Kleborate__,__ALL_Kleborate__,all,0.9748806829260024,0.0011598525842049477,0.9696661133270617,0.0008595800281760276,328,4045,False,False,False
Bla_Carb_acquired,Bla Carb (acquired),acquired_hgt,0.968362325474937,0.0013268054745390618,0.949954167328834,0.0015526438699462004,24,1566,True,False,False
Omp_mutations,Omp (mutations),porin_truncation,0.8533726677008892,0.0012729635510412654,0.7987014562092353,0.0012869800362655865,122,1976,False,False,True
Bla_chr,Bla chr,chromosomal_coding,0.628059857752007,0.02006917570461,0.44678749336170986,0.012644665373896977,97,3437,True,False,False
Bla_ESBL_acquired,Bla ESBL (acquired),acquired_hgt,0.6267157922399396,0.002248034632689215,0.488494771585293,0.0021864360259810783,30,2409,True,False,False
Bla_acquired,Bla (acquired),acquired_hgt,0.6162534014902977,0.0022005945406348964,0.4789266848187331,0.0018233266817198192,27,1397,True,False,False
SHV_mutations,SHV (mutations),chromosomal_mutation,0.5960315946525605,0.0017550252112210672,0.46374835291609023,0.0012501885357067252,22,1849,False,False,True
Bla_inhR_acquired,Bla inhR (acquired),acquired_hgt,0.526312275883116,1.1491900087240784e-16,0.4021370329037366,1.7237850130861175e-16,6,80,True,False,False
