gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_rrna,is_noncoding
MLS_acquired,MLS (acquired),acquired_hgt,0.5779532929557484,0.003976022836926556,0.8969806426342017,0.0012830426721143118,8,564,True,False,False
__ALL_Kleborate__,__ALL_Kleborate__,all,0.5779532929557484,0.003976022836926556,0.8969806426342017,0.0012830426721143118,8,564,False,False,False
