gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_rrna,is_noncoding
__ALL_Kleborate__,__ALL_Kleborate__,all,0.9168788264532944,0.0019873512239473048,0.9476026203716227,0.0014821844579278032,303,3012,False,False,False
Omp_mutations,Omp (mutations),porin_truncation,0.790555479784203,0.0021717117736007163,0.8354990731401287,0.0012335206157741822,109,1479,False,False,True
Bla_Carb_acquired,Bla Carb (acquired),acquired_hgt,0.782841577256471,0.0005502584487449791,0.8336515903045927,0.00043130044206624556,24,1065,True,False,False
Bla_chr,Bla chr,chromosomal_coding,0.7344699036188398,0.004449163660033751,0.7740973285956827,0.0028597788227563443,93,2513,True,False,False
Bla_ESBL_acquired,Bla ESBL (acquired),acquired_hgt,0.6445365066375703,0.004630757437064751,0.7083195798880658,0.0019810780294434943,23,1732,True,False,False
Bla_acquired,Bla (acquired),acquired_hgt,0.5934556282960539,0.0007019552306098722,0.6956412280189553,0.001075900014192124,25,852,True,False,False
SHV_mutations,SHV (mutations),chromosomal_mutation,0.5788397132812027,0.0006642843452850126,0.6633796893683358,0.0004495016777062578,23,1406,False,False,True
Bla_inhR_acquired,Bla inhR (acquired),acquired_hgt,0.514627659574468,1.1491900087240784e-16,0.6280280875806057,1.1491900087240784e-16,6,81,True,False,False
