gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_rrna,is_noncoding
__ALL_Kleborate__,__ALL_Kleborate__,all,0.9547031250000001,0.001978871870912114,0.9464446508952975,0.003286082124401162,222,2246,False,False,False
Bla_Carb_acquired,Bla Carb (acquired),acquired_hgt,0.9434355468749999,0.00011567805777701402,0.9169227813298193,5.548739594954191e-05,19,1001,True,False,False
Omp_mutations,Omp (mutations),porin_truncation,0.7995208333333333,0.002252158648289893,0.7468867094981707,0.001455419711063001,85,1440,False,False,True
Bla_ESBL_acquired,Bla ESBL (acquired),acquired_hgt,0.6830566406250002,0.0022111571047391987,0.5792462090293485,0.0008632552096194548,22,1592,True,False,False
Bla_acquired,Bla (acquired),acquired_hgt,0.6712128906250001,0.0012143484147497281,0.582713190394853,0.002008005051531592,23,772,True,False,False
Bla_chr,Bla chr,chromosomal_coding,0.6056373697916667,0.0024089315237538957,0.49915469262339174,0.0016132241822605716,58,1702,True,False,False
SHV_mutations,SHV (mutations),chromosomal_mutation,0.602515625,0.0002444139095462529,0.5358076028778758,5.048261777801401e-05,12,1030,False,False,True
Bla_inhR_acquired,Bla inhR (acquired),acquired_hgt,0.5358177083333334,0.0004639511300144382,0.47170490328385056,0.00022897915805609797,3,60,True,False,False
