gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_rrna,is_noncoding
Tet_acquired,Tet (acquired),acquired_hgt,0.8284698025551687,2.298380017448157e-16,0.8395818906142941,0.0,9,756,True,False,False
__ALL_Kleborate__,__ALL_Kleborate__,all,0.8284698025551687,2.298380017448157e-16,0.8395818906142941,0.0,9,756,False,False,False
