gene_family,amr_source,n_carriers,prevalence,esm_lr_auroc,esm_lr_auprc,frozen_lr_auroc,frozen_lr_auprc,ft_lr_auroc,ft_lr_auprc,delta_ft_minus_esm
PmrB,chromosomal,411,1.0,0.8435790931118033,0.9369155958695162,0.900969193492558,0.9720834059002584,0.9475250951886465,0.9791571722395523,0.10394600207684312
GyrA,chromosomal,411,1.0,0.9523537556247836,0.9870219313412111,0.9445482866043613,0.9828263622624923,0.9582554517133957,0.9834666352014176,0.0059016960886120184
OmpK36,chromosomal,407,0.9902676399026764,0.8610938040844581,0.9513569138831902,0.9134302526825891,0.9715441358907217,0.9531671858774663,0.9836426536457148,0.09207338179300817
ParC,chromosomal,406,0.9878345498783455,0.9541190723433715,0.9847515490224993,0.9574766355140186,0.989491890100254,0.9495846313603323,0.9784587516979397,-0.004534440983039123
OmpK35,chromosomal,403,0.9805352798053528,0.8528210453444097,0.9417543842483768,0.8924714434060229,0.9526738413480471,0.941969539633091,0.9813188000506315,0.08914849428868132
SHV-OKP-LEN,acquired,373,0.9075425790754258,0.805330564209069,0.9149355189511524,0.8301142263759086,0.9283397035947456,0.9445829006576669,0.9828307335130438,0.1392523364485979
Sul,acquired,232,0.5644768856447688,0.6527172031844928,0.8691385769120991,0.7319833852544133,0.9085017163502028,0.8065247490481136,0.93802205041929,0.15380754586362078
CTX-M,acquired,229,0.5571776155717761,0.571754932502596,0.8125973400664095,0.6846832814122534,0.8854545437199991,0.7889408099688473,0.9303400436411837,0.2171858774662513
AAC(6'),acquired,214,0.5206812652068127,0.6327275874004845,0.8642096013345513,0.6826929733471789,0.8951259827706333,0.7909311180339217,0.9310526464544355,0.15820353063343717
OXA,acquired,194,0.4720194647201946,0.594773277950848,0.8355670763251316,0.6335064035998615,0.867117515086451,0.7729491173416406,0.9238935088456501,0.17817583939079262
Dfr,acquired,175,0.4257907542579075,0.7092938733125649,0.896102846057908,0.7215472481827622,0.9077692485794315,0.7338006230529596,0.9146578723233849,0.024506749740394684
ANT(3''),acquired,162,0.39416058394160586,0.6366735894773279,0.8645023516580029,0.6547075112495673,0.8860681735916998,0.7280027691242643,0.9106084903441611,0.09132917964693643
TEM,acquired,158,0.3844282238442822,0.5203011422637591,0.7875537401302962,0.6935964001384562,0.8812677925323074,0.7594150224991347,0.9109705283539435,0.2391138802353756
MphA,acquired,151,0.36739659367396593,0.6625822083766009,0.8707545440991821,0.6769297334717895,0.8901643230768731,0.7270335756317065,0.9091477690949212,0.06445136725510558
Cat,acquired,148,0.36009732360097324,0.6720145379023883,0.880301272552626,0.6769124264451367,0.8899773324875335,0.6850813430252682,0.8967221353970722,0.013066805122879943
Mrx,acquired,146,0.35523114355231145,0.6482000692281065,0.857166503079537,0.6679993077189339,0.8876733674780037,0.7230356524749048,0.9068047662438778,0.07483558324679829
KPC,acquired,138,0.3357664233576642,0.6289546555901696,0.8514239747839619,0.6512980269989616,0.858979088870747,0.6773970231914157,0.8920156903655702,0.048442367601246095
AAC(3),acquired,131,0.31873479318734793,0.5425060574593285,0.814996843675841,0.6243163724472136,0.8574226615358834,0.6892350294219453,0.8880284753222447,0.1467289719626168
StrB,acquired,119,0.2895377128953771,0.6061266874350987,0.829839796551476,0.5909657320872274,0.8254106557101453,0.6492211838006231,0.8622419800663087,0.043094496365524426
StrA,acquired,116,0.2822384428223844,0.6028729664243683,0.8270078848445725,0.593613707165109,0.8365824594100488,0.6695396330910349,0.8671055450543933,0.06666666666666665
APH(3'),acquired,114,0.2773722627737226,0.5867601246105919,0.8302292885599387,0.6226895119418484,0.8683926255566439,0.6508826583592939,0.8783548047858433,0.06412253374870203
TetA,acquired,88,0.2141119221411192,0.5351678781585323,0.7896807424918716,0.48563516787815847,0.7777291657573825,0.5897196261682243,0.8346173349269884,0.05455174800969198
QnrB,acquired,69,0.1678832116788321,0.5683800623052959,0.8091786227897343,0.5558151609553479,0.8091225058450768,0.6098823122187608,0.8367350002357172,0.04150224991346485
TetD,acquired,42,0.10218978102189781,0.46555901696088614,0.7653353057609599,0.49953271028037377,0.7913724938225415,0.5324506749740394,0.8091156356895001,0.06689165801315328
Arr,acquired,41,0.09975669099756691,0.5048286604361371,0.782390279094807,0.5095188646590515,0.7885327398435273,0.5075112495673244,0.7949670551834127,0.0026825891311873518
CmlA,acquired,33,0.08029197080291971,0.5008480443059882,0.7968026032256554,0.5200415368639668,0.8039266572936262,0.519055036344756,0.8050325449549598,0.018206992038767855
QnrS,acquired,32,0.07785888077858881,0.4525441329179647,0.7597907578112642,0.4787296642436829,0.7741540097923013,0.5211318795430945,0.7986687301456041,0.06858774662512979
NDM,acquired,28,0.0681265206812652,0.4974731741086882,0.7837539937821902,0.49681550709588096,0.7842322300480786,0.5052613361024576,0.7954639141048858,0.007788161993769416
MsrE,acquired,25,0.06082725060827251,0.4997403946002077,0.7867195143747373,0.49454828660436145,0.7779433936246503,0.5005884389061959,0.7893127431558545,0.0008480443059881715
MphE,acquired,25,0.06082725060827251,0.4992731048805815,0.7807497976277524,0.49948078920041533,0.7841533849545509,0.4964001384562132,0.781855569183285,-0.002872966424368295
ArmA,acquired,23,0.05596107055961071,0.4974039460020768,0.779332853413265,0.4895119418483904,0.7836147284716155,0.4954655590169609,0.7850203845724651,-0.0019383869851159474
APH(4),acquired,18,0.043795620437956206,0.5235548632744893,0.8021650837078951,0.5264105226722049,0.8040799139103683,0.5256836275527864,0.8028578352996438,0.002128764278297113
ANT(2''),acquired,11,0.0267639902676399,0.4788508134302526,0.7739735971407864,0.485012114918657,0.777436446095456,0.49176185531325717,0.7805503267742014,0.01291104188300457
RmtF,acquired,8,0.019464720194647202,0.5074766355140187,0.7887365415951605,0.5113707165109035,0.7910091642979012,0.5105919003115265,0.7907437443820783,0.0031152647975077885
