gene_family,amr_source,n_carriers,prevalence,esm_lr_auroc,esm_lr_auprc,frozen_lr_auroc,frozen_lr_auprc,ft_lr_auroc,ft_lr_auprc,delta_ft_minus_esm
GyrA,chromosomal,275,1.0,0.6530313588850174,0.33712036778905574,0.7130313588850175,0.4501144371509451,0.9361672473867595,0.8757765357773574,0.2831358885017421
PmrB,chromosomal,275,1.0,0.6176306620209059,0.41611465493465827,0.6322648083623693,0.35823249377914934,0.917212543554007,0.8527330323817383,0.29958188153310117
ParC,chromosomal,274,0.9963636363636363,0.570766550522648,0.29226805128721045,0.6652264808362369,0.38479558465831143,0.9340766550522649,0.868058671372893,0.3633101045296169
OmpK35,chromosomal,269,0.9781818181818182,0.6887456445993032,0.41207033182315833,0.7404181184668989,0.5269843674988031,0.9142160278745645,0.8300196854473272,0.22547038327526125
SHV-OKP-LEN,acquired,266,0.9672727272727273,0.47,0.23522325077711642,0.6196167247386759,0.36773857245202013,0.8935540069686411,0.7894969594323558,0.4235540069686411
OmpK36,chromosomal,262,0.9527272727272728,0.6988850174216028,0.45947458949988823,0.760801393728223,0.47050231256442443,0.9194773519163764,0.8441719526789612,0.22059233449477356
AAC(6'),acquired,174,0.6327272727272727,0.5747038327526132,0.3052576144762683,0.6320905923344948,0.4075174491849602,0.7406271777003485,0.543950920203633,0.1659233449477353
TEM,acquired,158,0.5745454545454546,0.5614634146341463,0.2843151380322439,0.6775609756097561,0.5142968658042156,0.7608362369337979,0.6439497946338603,0.1993728222996516
Sul,acquired,148,0.5381818181818182,0.4960627177700348,0.2578465498864797,0.5178397212543554,0.2953118165554792,0.6665156794425088,0.4269668364169391,0.17045296167247398
OXA,acquired,141,0.5127272727272727,0.6489895470383275,0.3904632285402848,0.5901742160278746,0.4155629857393797,0.7398954703832754,0.5488975705042783,0.09090592334494796
CTX-M,acquired,139,0.5054545454545455,0.5083275261324042,0.256473296516165,0.6134146341463415,0.41178050262749216,0.7408710801393728,0.5845901258215922,0.23254355400696858
Dfr,acquired,136,0.49454545454545457,0.6143205574912893,0.37113303123219205,0.6071428571428571,0.3727689131884271,0.7109756097560975,0.5573062756945362,0.0966550522648082
ANT(3''),acquired,127,0.4618181818181818,0.5247735191637631,0.27642471624665493,0.5658536585365854,0.34437831172621725,0.7278048780487805,0.5580226017826884,0.20303135888501733
Cat,acquired,111,0.4036363636363636,0.5483275261324042,0.2916269782778993,0.5879442508710802,0.34894446516068006,0.6316376306620208,0.4241627963863497,0.08331010452961662
MphA,acquired,102,0.3709090909090909,0.550766550522648,0.30924450049136964,0.5645296167247387,0.44818623907692345,0.6950522648083625,0.5762976486238526,0.14428571428571446
Mrx,acquired,102,0.3709090909090909,0.5336933797909408,0.27272533023385137,0.5622648083623694,0.39998491703657263,0.6714634146341464,0.5486373496349644,0.1377700348432056
KPC,acquired,92,0.33454545454545453,0.5347386759581882,0.28408586330888047,0.5667247386759582,0.32861977133663745,0.6942508710801393,0.5160670921262255,0.15951219512195103
APH(3'),acquired,86,0.31272727272727274,0.5483623693379791,0.2880113664999158,0.5268641114982578,0.33282790924992395,0.6056445993031359,0.4425615047712978,0.05728222996515675
AAC(3),acquired,86,0.31272727272727274,0.5406620209059233,0.2721549279224262,0.55404181184669,0.3821939763422508,0.7005574912891986,0.5599224672840785,0.15989547038327534
StrB,acquired,76,0.27636363636363637,0.4826480836236934,0.24996927425581675,0.5938327526132404,0.3637349219008969,0.6458885017421604,0.4638763717462387,0.163240418118467
StrA,acquired,76,0.27636363636363637,0.5084668989547039,0.27592248889336957,0.6439372822299652,0.4426262052104866,0.6687456445993031,0.476434892520435,0.1602787456445992
QnrB,acquired,51,0.18545454545454546,0.5378048780487806,0.2682575213914439,0.5230662020905923,0.26112362963436186,0.6002439024390244,0.3506843138076869,0.062439024390243736
NDM,acquired,47,0.1709090909090909,0.5249825783972126,0.32288155566291254,0.5580487804878049,0.3634804072496207,0.6060975609756099,0.42210840510686903,0.08111498257839722
MphE,acquired,45,0.16363636363636364,0.5188501742160279,0.26831035882014675,0.5416724738675959,0.31274230517415885,0.610034843205575,0.43162914355218873,0.09118466898954714
MsrE,acquired,45,0.16363636363636364,0.5203135888501742,0.2799074448623669,0.5756445993031359,0.3894716768433897,0.6341811846689895,0.44943584198876974,0.11386759581881534
ArmA,acquired,41,0.14909090909090908,0.5255400696864112,0.2745430008840599,0.5515331010452962,0.35560129690398834,0.6062020905923345,0.4261095342371568,0.08066202090592334
TetA,acquired,41,0.14909090909090908,0.38296167247386753,0.2084423162122505,0.4618466898954703,0.24404522333760642,0.5691637630662021,0.37420456276370406,0.18620209059233456
TetD,acquired,36,0.13090909090909092,0.45895470383275255,0.23512706755522556,0.5508362369337979,0.31961117045108434,0.5979790940766551,0.3893076011881982,0.1390243902439025
QnrS,acquired,33,0.12,0.5158536585365854,0.26827854429464676,0.5404529616724739,0.34434486251161917,0.5785714285714286,0.38062308439717507,0.06271777003484325
Arr,acquired,31,0.11272727272727273,0.4789198606271776,0.24353520567488193,0.4754355400696864,0.24041113390781127,0.5027526132404181,0.2521191687301378,0.02383275261324047
CmlA,acquired,17,0.06181818181818182,0.4665505226480836,0.23900352846520667,0.47188153310104525,0.2409726917783062,0.524006968641115,0.2863510494370926,0.057456445993031346
DHA,acquired,13,0.04727272727272727,0.5136585365853659,0.2571816908644509,0.5104529616724739,0.25817601595275746,0.5101045296167247,0.25712685822534753,-0.0035540069686411657
CMY,acquired,13,0.04727272727272727,0.5145296167247387,0.257698246561976,0.5122996515679443,0.2587936142534386,0.512404181184669,0.2584568636401421,-0.00212543554006972
FloR,acquired,12,0.04363636363636364,0.500418118466899,0.2649616638934909,0.5149825783972125,0.2794925356468481,0.5008710801393728,0.25795400403292823,0.00045296167247377284
