gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_causal,is_rrna,is_noncoding
__ALL_CARD__,__ALL_CARD__,all,0.5552142857142857,0.002949673537799026,0.9107316376460008,0.0006446126786970714,7,567,False,False,False,False
MphA,MphA,acquired_hgt,0.5517857142857141,1.1491900087240784e-16,0.9109679352712019,2.298380017448157e-16,1,531,True,True,False,False
Mrx,Mrx,acquired_hgt,0.5502232142857143,0.0,0.9106727055883685,3.447570026172235e-16,1,519,True,True,False,False
MsrE,MsrE,acquired_hgt,0.5057291666666667,0.005497902738664038,0.9025586854460095,0.0010298888228765075,1,17,True,True,False,False
MphE,MphE,acquired_hgt,0.5045833333333332,0.004398322190931214,0.9023285916830517,0.0008240346017197576,1,16,True,True,False,False
EreA,EreA,acquired_hgt,0.5031249999999999,1.1491900087240784e-16,0.9020246478873236,3.447570026172235e-16,1,12,True,True,False,False
LnuF,LnuF,acquired_hgt,0.5,0.0,0.9014084507042256,2.298380017448157e-16,1,10,True,True,False,False
Erm,Erm,acquired_hgt,0.4962500000000001,0.005175491695067638,0.900767324746198,0.0009696388878564698,1,15,True,True,False,False
