gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_causal,is_rrna,is_noncoding
__ALL_CARD__,__ALL_CARD__,all,0.5561785714285714,0.002931548698159258,0.9114258731002168,0.0006705018173688478,8,567,False,False,False,False
mphA,mphA,acquired_hgt,0.5517857142857141,1.1491900087240784e-16,0.9109679352712019,2.298380017448157e-16,1,531,True,True,False,False
Mrx,Mrx,acquired_hgt,0.5502232142857143,0.0,0.9106727055883685,3.447570026172235e-16,1,519,True,True,False,False
msrE,msrE,acquired_hgt,0.5057291666666667,0.005497902738664038,0.9025586854460095,0.0010298888228765075,1,17,True,True,False,False
mphE.v2,mphE.v2,acquired_hgt,0.5045833333333332,0.004398322190931214,0.9023285916830517,0.0008240346017197576,1,16,True,True,False,False
ereA2,ereA2,acquired_hgt,0.5031249999999999,1.1491900087240784e-16,0.9020246478873236,3.447570026172235e-16,1,12,True,True,False,False
lnuF.v1,lnuF.v1,acquired_hgt,0.5,0.0,0.9014084507042256,2.298380017448157e-16,1,10,True,True,False,False
ermB.v1,ermB.v1,acquired_hgt,0.49812500000000004,0.002587745847533842,0.9010876092247533,0.00048496358160897185,1,12,True,True,False,False
