gene_name,site,category,mut_auroc,mut_auroc_sd,mut_auprc,mut_auprc_sd,n_determinants,n_genomes_with_determinant,embeddable,is_rrna,is_noncoding
Col_mutations,Col (mutations),truncation_lof,0.6495954913189711,0.006206266934200267,0.46484611778719176,0.010023706211972757,31,154,False,False,True
__ALL_Kleborate__,__ALL_Kleborate__,all,0.6489114625943095,0.006378792178196572,0.4662866256640524,0.010658670888818167,35,166,False,False,False
Col_acquired,Col (acquired),acquired_hgt,0.49748659212798835,0.004930635253497125,0.2817636252962021,0.002406635457712672,4,14,True,False,False
